Date,T-Bill,US AggIndex,S&P 500,Russell 1000
2010-04-23,0.0008237232289949326,-0.0015289064829440147,0.007123532477847361,0.007546004544991325
2010-04-26,0.0,0.0004892367906066397,-0.004296464248159881,-0.0042669554945236055
2010-04-27,0.0,0.0043946273775123945,-0.023381873685078935,-0.023485149579992592
2010-04-28,0.0,-0.0031677383865399422,0.006462731581214909,0.006020907160212641
2010-04-29,-0.0008230452674896638,0.0023912822854823546,0.012943190975020169,0.013270143621737729
2010-04-30,0.0008237232289949326,0.002385577695797725,-0.016647607683256238,-0.01674081679215156
2010-05-03,0.0,-0.0018748816362602616,0.013120528528933306,0.013122401967444297
2010-05-04,-0.0008230452674896638,0.0032445149987665456,-0.023838437609169483,-0.0244282078597593
2010-05-05,0.0008237232289949326,0.0019921072207582657,-0.006561008861622253,-0.007287082958141733
2010-05-06,0.0066334991708127955,0.004624328371355624,-0.032378420104640204,-0.032570492384815464
2010-05-07,-0.0016556291390728006,-0.003494554632163638,-0.015308248016664416,-0.016339790445404012
2010-05-10,-0.004122011541632276,-0.0021681885884149432,0.043974146622497434,0.044426823187031506
2010-05-11,-0.0016460905349795496,-0.0003149130210235995,-0.0033973424848887657,-0.0029711587832338404
2010-05-12,-0.000822368421052655,-0.00014490562233815396,0.013739520155045648,0.014819990265500849
2010-05-13,0.0008230452674897748,0.0010648956213257232,-0.01214505790879683,-0.01177382497690882
2010-05-14,0.0,0.004613835211178863,-0.018800110588885754,-0.019324011842082767
2010-05-17,-0.000822368421052655,-0.0007831932983716205,0.001109467455621349,0.0010201214567142625
2010-05-18,-0.0008216926869349939,0.002922033133096802,-0.014195999788907177,-0.014350076152048863
2010-05-19,0.0,-0.00044390536687843873,-0.005130264097073511,-0.005774735169577383
2010-05-20,0.0,0.0027646944762405035,-0.03897583068023858,-0.03929903591399375
2010-05-21,0.0,0.0011602158250942907,0.015024402989949559,0.015305258165063007
2010-05-24,0.0008223684210524329,-0.0017881508526426115,-0.012908089621123664,-0.01242836048752416
2010-05-25,0.0,0.0010049059383074876,0.00035393284589946283,0.00029565505333639663
2010-05-26,0.0,-0.0019142634450506346,-0.005660921948176467,-0.004637878938861362
2010-05-27,0.0,-0.00389209585925987,0.032876070977105654,0.03348180576412396
2010-05-28,0.0008230452674897748,0.0018689830349023495,-0.012374666835892723,-0.011947782427877418
2010-06-01,0.0008237232289949326,0.00041942369931691204,-0.017165254587345524,-0.01829043353993909
2010-06-02,0.0008244023083265883,-0.0011889118328013426,0.025842665147425503,0.026180509594893486
2010-06-03,0.0,-0.0007517854905401133,0.004051421183925319,0.004638350515463907
2010-06-04,0.0008250825082507518,0.006608150470219343,-0.03441146867604239,-0.03497837658563496
2010-06-07,0.0016528925619834212,0.00010588337880101939,-0.01353204116895812,-0.014393679031165951
2010-06-08,0.0,0.0005106775196019875,0.010976039296695772,0.009974141115626223
2010-06-09,0.0016556291390728006,-0.0005228660529215112,-0.0059416195856872855,-0.0050711360575378395
2010-06-10,0.0016583747927032544,-0.005007193169291657,0.02950676808532804,0.029793389210611698
2010-06-11,0.0016611295681061566,0.004237473789628465,0.004379669500570449,0.005069630262306113
2010-06-14,0.0016638935108153063,-0.0013525136809564575,-0.0018046903627700894,-0.0012713882862980252
2010-06-15,-0.0008312551953448821,-0.0008987361522858617,0.023494213632150318,0.02357389172794866
2010-06-16,-0.0024875621890547706,0.0012431206701606357,-0.0005559391336317221,-0.0010147586498027161
2010-06-17,0.0008298755186721962,0.0037621662091340546,0.0012829599590888918,0.0006484799726955703
2010-06-18,0.0008305647840529673,-0.0007023737747305914,0.0013171570911436614,0.0009469143261804369
2010-06-21,-0.0008298755186720852,0.00046028487901961235,-0.0038567887535680967,-0.004183251739911631
2010-06-22,-0.002483443708609201,0.00262987739673215,-0.016070786920589386,-0.016790263472214684
2010-06-23,0.0008285004142500885,0.0015750277490125253,-0.0029854561722252315,-0.0027809773196217913
2010-06-24,0.0,-0.00093486295899603,-0.01680341379436645,-0.01704151688446376
2010-06-25,0.0016597510373443924,0.000787011216458966,0.0028686119829746115,0.0029368352176759593
2010-06-28,-0.001657000828500399,0.0031641454640023436,-0.002043147561689218,-0.0023618065038184533
2010-06-29,-0.0016542597187759744,0.0013888203051701797,-0.031017057985984975,-0.03176638970984591
2010-06-30,-0.006573541495480617,9.24596105602582e-05,-0.010112942261150115,-0.00981343478943797
2010-07-01,0.0008223684210524329,0.0005608697795966844,-0.0032404847144202886,-0.003546205542444225
2010-07-02,0.0,-0.0014167883256642755,-0.0046623903754244855,-0.004913726773443261
2010-07-06,-0.0008216926869349939,0.002479812965350492,0.005358993917346178,0.004529157786400839
2010-07-07,0.0,-0.0012922202189389331,0.03133085617570952,0.031803583278035674
2010-07-08,0.0,-0.0006284619318426277,0.009403265206032518,0.00947868111363781
2010-07-09,0.0008223684210524329,-0.0007459972009692395,0.00721333532665569,0.007597366744531708
2010-07-12,0.0,0.0008144226853736836,0.000732865783517056,-5.395407496566751e-05
2010-07-13,0.0,-0.0015720362493064632,0.015378910776361554,0.016067378786473574
2010-07-14,0.0,0.002939088018276692,-0.00015520295068183199,-0.0002854326461929624
2010-07-15,0.0,0.0025549310168626604,0.001196161326552092,0.0009511604821867969
2010-07-16,0.0016474464579900872,0.0014615035063800796,-0.028819495111629845,-0.028948830421479443
2010-07-19,-0.0008230452674896638,-0.0009075077873978987,0.005981894673578125,0.005991061227347938
2010-07-20,-0.000822368421052655,0.0011354151323219597,0.011416569428237988,0.011853043984605627
2010-07-21,0.0,0.0021272552277145085,-0.012819802857459428,-0.012917156715528844
2010-07-22,0.0008230452674897748,-0.0008747889495192007,0.022513299488589267,0.02275593629425643
2010-07-23,0.0,-0.001389866829940245,0.008220029807894491,0.008799803230084668
2010-07-26,0.0,0.0006989662656806672,0.011200188634755914,0.011825117419231645
2010-07-27,-0.000822368421052655,-0.0009251770703134765,-0.0010493179433368471,-0.00201728778181387
2010-07-28,0.0008230452674897748,0.0018827310025084643,-0.006921999569058257,-0.007439407979743851
2010-07-29,0.0,0.00045908623475843235,-0.0041586431974542926,-0.00435903167694518
2010-07-30,0.0008237232289949326,0.0032794307495578323,6.354797418128832e-05,0.0005811074058177379
2010-08-02,0.0,-0.0018843876350019828,0.02202251270878719,0.021811870145126422
2010-08-03,-0.0008230452674896638,0.0025294800513226967,-0.004796333469525349,-0.005188015087710163
2010-08-04,0.0,-0.0014078155091293842,0.006051086161040997,0.006659643985788
2010-08-05,0.0,0.0011290608045015915,-0.0012597139916965538,-0.001489837182079401
2010-08-06,0.0008237232289949326,0.002450651678269633,-0.0037128493009538355,-0.0034653257503093338
2010-08-09,0.0,-0.00021284359036743972,0.0054830426874932225,0.005660053278715216
2010-08-10,-0.0008230452674896638,0.0009306286305161837,-0.005967423013149675,-0.006909164149043301
2010-08-11,0.0,0.0022545242406932786,-0.028178688027402532,-0.028610970946089553
2010-08-12,0.0,-0.0018068380939677553,-0.00537876215040356,-0.005159486423151227
2010-08-13,0.0008237232289949326,0.0017797377164689987,-0.004023587822186814,-0.004016023800649471
2010-08-16,-0.0008230452674896638,0.003904828890883172,0.00012045401899474228,0.0003000563026995806
2010-08-17,-0.000822368421052655,-0.0021682933900271095,0.012192184402156636,0.01277047522750241
2010-08-18,0.0,-0.00012105878009061044,0.0014827832390578166,0.0017155370080104149
2010-08-19,0.0,0.002469898116702618,-0.016935365942823744,-0.01681370212073252
2010-08-20,0.0008230452674897748,-0.0016244255632650306,-0.0036629696085085373,-0.0033300275221450626
2010-08-23,0.0,0.0006955869544178483,-0.004040347488546314,-0.004524372961574374
2010-08-24,-0.0016433853738700988,0.002798546931571444,-0.01451244191275669,-0.014842136273152562
2010-08-25,0.0,-0.0010307041336661271,0.003289379866333375,0.003697295391258182
2010-08-26,0.0,0.0017196126346277207,-0.007684800015161031,-0.007611896602200852
2010-08-27,0.0,-0.0052945428261654826,0.016586772597925847,0.017164425162689678
2010-08-30,0.0008223684210524329,0.003645369714365243,-0.014719281601367484,-0.014766071644877199
2010-08-31,0.0,0.002087569309111137,0.0003908782366623953,0.00032901230506032775
2010-09-01,0.0,-0.0032512688980005366,0.02950454099282407,0.029741585248478364
2010-09-02,0.0008230452674897748,-0.0011416559447656738,0.009080894944875961,0.00968636159614844
2010-09-03,0.0,-0.0019835510401547962,0.013218970736629698,0.013153097054871665
2010-09-07,0.0016488046166529546,0.0039931649619469045,-0.011471150102760563,-0.011725188531500286
2010-09-08,0.0024793388429751317,-0.0018166345788244165,0.0064386723329425966,0.006343700530775598
2010-09-09,0.0,-0.004044984581897393,0.004832236752300156,0.004458037769395018
2010-09-10,0.0,-0.000777071533077156,0.0048633374993207745,0.0047096794358254535
2010-09-13,0.0,0.0028069237452381657,0.011130638547158789,0.011680529176763432
2010-09-14,-0.0008257638315444238,0.002647602314380215,-0.0007130760317320961,-0.0005437825905414417
2010-09-15,0.0,-0.0021269910327991193,0.0035411649273036083,0.003526794244427256
2010-09-16,-0.0008250825082506408,-0.0011565944047475796,-0.00036442176931195114,-0.00036305781816781124
2010-09-17,0.0,0.00019399935737718366,0.0008269165792327282,0.0010427579171314871
2010-09-20,0.0,0.0014850194870925648,0.01520980108209935,0.015168739528861108
2010-09-21,0.0,0.003927953227700343,-0.0025640801253161705,-0.0027765247059868825
2010-09-22,0.0,0.0008078372268274236,-0.004825492638930284,-0.0050619926857550235
2010-09-23,-0.0008244023083263663,-0.0005541868211963452,-0.008331276228091822,-0.007958209394881566
2010-09-24,0.003308519437551505,-0.0019467565107855744,0.021194313807419984,0.02139052103791239
2010-09-27,0.0008278145695366224,0.0035689698902132694,-0.005667424064352722,-0.005278691529129964
2010-09-28,0.0,0.0017570779552908977,0.004850458779855682,0.005178046986805462
2010-09-29,-0.0033003300330033403,-0.0014716747658836127,-0.0025877842641806037,-0.0021269165556593306
2010-09-30,-0.0016474464579901982,0.00020453342316772982,-0.0030836965922095283,-0.0027157776387778387
2010-10-01,-0.0008230452674896638,6.0144587588517595e-05,0.00441640378548902,0.004312617104385685
2010-10-04,0.0,0.0016899612692149457,-0.008034966499162466,-0.008120209455869998
2010-10-05,0.0008237232289949326,0.0003542330853703035,0.02086136689445306,0.020610175975516398
2010-10-06,0.0,0.002982906803668417,-0.0006719793237131011,-0.0013540739352480013
2010-10-07,-0.0008230452674896638,0.0007001250650755519,-0.0016465943084735812,-0.0014497445353076621
2010-10-08,0.0008237232289949326,0.0006398373497578103,0.0061223079978585115,0.0065121786197563925
2010-10-12,0.0,-0.0006812599723909907,0.003965154701111251,0.004304026739116118
2010-10-13,0.0,0.0004365428200665544,0.007121057985757906,0.007167425862229404
2010-10-14,-0.0008230452674896638,-0.00245672341239489,-0.0036414565826330403,-0.003728966873113748
2010-10-15,0.0008237232289949326,-0.002828294933636788,0.002027585384346775,0.0021277844174534266
2010-10-18,0.0,0.00312475587844685,0.007243727629039576,0.006607087827426916
2010-10-19,0.0,0.0012400184505161338,-0.015877303306294333,-0.016089381712200423
2010-10-20,0.0,0.0006341988751943362,0.010524058667124025,0.010871577545556121
2010-10-21,0.0008244023083265883,-0.001500783277328055,0.0017824252866733836,0.0015344008987863145
2010-10-22,0.0,-0.0004970208688883648,0.002380811170325403,0.002813624643110746
2010-10-25,0.0,0.00033550613496946546,0.002146938499509643,0.0025253105687619293
2010-10-26,-0.0008237232289952656,-0.0025933112931819657,1.6868811254955318e-05,0.0001100511890879119
2010-10-27,0.0,-0.002011589155432758,-0.0026905300091090156,-0.002298594097931761
2010-10-28,0.0,0.001853188929001215,0.0011247832889338394,0.0009328915502084811
2010-10-29,0.0,0.002102001105052098,-0.00043927081045458394,0.00023262291519365874
2010-11-01,0.0,2.397247959340376e-05,0.0009465375319035463,0.0009899475190109364
2010-11-02,0.0008244023083265883,0.0019597032278171334,0.007759333997534368,0.00796066137076834
2010-11-03,0.0,-0.0008134506456765056,0.003678041505734919,0.0034514918300034836
2010-11-04,0.0,0.003980772569184721,0.019282780727236215,0.019075080738883532
2010-11-05,0.0,-0.0023014822499672904,0.003922821155389444,0.003999566973097446
2010-11-08,0.0008250825082507518,-0.0006932326153992197,-0.002120977281070191,-0.0018345100587869867
2010-11-09,0.0008257638315440907,-0.003982872452396924,-0.008052319640302397,-0.008082535980751038
2010-11-10,-0.0008250825082506408,0.0006424497148003194,0.004376133179495589,0.004820114692174915
2010-11-12,0.0008257638315440907,-0.0039002262131203613,-0.016000525145440703,-0.015964735942703423
2010-11-15,-0.0008250825082506408,-0.004861240791050991,-0.001217468166543001,-0.0009429777577950604
2010-11-16,-0.0008244023083263663,0.0021065375302664613,-0.016205385097057046,-0.016326647728903132
2010-11-17,0.0,0.0001691352357020559,0.00021216287319458793,0.0008152198944360034
2010-11-18,0.0,-0.0007187031936995991,0.01534884904843925,0.015232654639056653
2010-11-19,0.0008250825082507518,0.0008703167590371486,0.002548718120132243,0.002955490851728415
2010-11-22,0.0,0.0025905640666421537,-0.0015753544547524312,-0.0007366954163685602
2010-11-23,-0.0024691358024692134,0.0014816599409746,-0.014284044613637747,-0.014073868587607619
2010-11-24,-0.000822368421052655,-0.005821645938078879,0.014922971382111072,0.015522569733817937
2010-11-26,0.0,0.0017240544922205725,-0.007468602661993451,-0.007217264817753866
2010-11-29,0.0,0.0014372588213269477,-0.001378846477215534,-0.0015000553609915146
2010-11-30,-0.0016420361247945214,0.0004100560208888382,-0.006070249882131118,-0.006197593875319041
2010-12-01,0.0008216926869351049,-0.006473818407585319,0.02161704290373123,0.021406517485937915
2010-12-02,0.0008223684210524329,-0.0011102684665553753,0.012818493122289887,0.012671999042267457
2010-12-03,0.0016474464579900872,0.0007956657475005624,0.0026032925920771444,0.003191899667953857
2010-12-06,0.0,0.0037566834372135816,-0.0012982665284028139,-0.0010591082573618849
2010-12-07,0.004966887417218624,-0.008277304827319365,0.0005150761985741603,0.0002462567499417201
2010-12-08,0.0,-0.002694744029800744,0.0037017364657814245,0.002921920447693571
2010-12-09,-0.0008271298593880427,0.0007824869636448017,0.003842772006382944,0.003630735128317797
2010-12-10,0.0,-0.002058530685545623,0.0060016220600163095,0.0061733548338906985
2010-12-13,-0.0008264462809915996,0.0015853389809759033,4.837149306680111e-05,-0.00026201331027631003
2010-12-14,0.0008271298593878207,-0.006386320440503357,0.0009109523886299264,0.0008721505864812684
2010-12-15,0.0008278145695366224,-0.002558645885869515,-0.005122463937370592,-0.005215250935763027
2010-12-16,0.0,0.0013134365172349227,0.006185082940019182,0.006605520149980615
2010-12-17,0.0024896265560165887,0.006897273729392861,0.0008367729529237256,0.0012944203364910756
2010-12-20,0.0008305647840529673,-0.000648306147287836,0.0025484158821778014,0.0024737750823382587
2010-12-21,-0.0041356492969396585,0.001175052173540525,0.006030086281553659,0.006265422941376553
2010-12-22,0.001657000828500399,-0.000660191088643014,0.0033795632073967408,0.0033325470612601826
2010-12-23,0.0,-0.0019023617423430395,-0.0016443710082297835,-0.001695860409042127
2010-12-27,0.0008291873963515162,0.0016792302506587475,0.0006126817158269571,0.00047817483680301365
2010-12-28,-0.0016556291390728006,-0.005072073615427941,0.0007713472334875959,0.00045498190836923413
2010-12-29,0.0024896265560165887,0.006696799188266711,0.0010091298440217944,0.0015278718251827694
2010-12-30,0.0,-0.0009651566241508647,-0.0015081998444171907,-0.0012476490195714174
2010-12-31,-0.001657000828500399,0.0034485710442320183,-0.00019079721436066066,-0.0004919382366523894
2011-01-03,-0.003303055326176918,-0.000853086344524967,0.011314843675455544,0.011264186058524972
2011-01-04,-0.0008250825082506408,0.00014636823809244248,-0.0013130272747999827,-0.002029091208359368
2011-01-05,-0.0008244023083263663,-0.005561179067526956,0.005007085498346608,0.005053183548290541
2011-01-06,0.0,0.0024343581756416377,-0.0021228927743310866,-0.0019706510221779716
2011-01-07,0.0,0.004018864808323919,-0.0018448011932330477,-0.0016442705675567826
2011-01-10,-0.0008237232289952656,0.0009565238582640578,-0.001376327172630698,-0.0007908337119491016
2011-01-11,-0.0008230452674896638,-0.00110777695945663,0.0037251427446347574,0.003921774802028599
2011-01-12,0.0,-0.00023155059685209256,0.008999748917205563,0.008720169053236582
2011-01-13,0.0,0.0024866979941855494,-0.001703021112796077,-0.0015406547642432544
2011-01-14,0.0008237232289949326,-0.0009970756500750078,0.007384557861282559,0.0071966002703818255
2011-01-18,-0.0008230452674896638,-0.0009798134094464173,0.0013763879867618733,0.0021654595253011166
2011-01-19,-0.000822368421052655,0.0013828309656667148,-0.010115673889206311,-0.010901360094339285
2011-01-20,0.0008230452674897748,-0.004665932608603041,-0.0012949326010983642,-0.002081840690624892
2011-01-21,0.0,0.001809114023078262,0.0024135722431379847,0.0018125396713448705
2011-01-24,0.0,0.0005978817902290157,0.0058362878404176755,0.0062880595859116095
2011-01-25,0.0,0.00330467654411315,0.00026339437885414263,0.0002868332351568803
2011-01-26,0.0,-0.003950119111283956,0.004220945181926616,0.0050454185585238065
2011-01-27,0.0016488046166529546,0.0022391429024661846,0.0022442794012169642,0.0025107409330102914
2011-01-28,0.0,0.001765397001260105,-0.017852470874309412,-0.017742188508670487
2011-01-31,-0.0016460905349795496,-0.0015678267369150234,0.007662535061190523,0.007671683600998902
2011-02-01,-0.000822368421052655,-0.0022641371628900897,0.016693621124000968,0.01657023837074756
2011-02-02,0.0008230452674897748,-0.002031367238255588,-0.0027225659419236603,-0.0025925144078402518
2011-02-03,0.0008237232289949326,-0.00206606518496788,0.0023542403165570658,0.0024650712408356146
2011-02-04,0.0008244023083265883,-0.0038527974126841835,0.002884247570958509,0.0028757441194895428
2011-02-07,0.0,0.0007132799193256822,0.006240130600288385,0.006402335827487837
2011-02-08,-0.0008237232289952656,-0.003508556330455659,0.004184829991281669,0.004180914086180376
2011-02-09,0.002477291494632494,0.0030152798845684003,-0.0027858097344797272,-0.002827862547091331
2011-02-10,0.002483443708609423,-0.0029447385084501176,0.0007495003331110528,0.0012042599672310583
2011-02-11,0.0,0.0027376313323139723,0.005507349436782993,0.005851773260491688
2011-02-14,-0.0008271298593880427,0.0018877438079543118,0.002384982883797848,0.002841752612961601
2011-02-15,-0.0016515276630884035,0.0006751158437414695,-0.0032349585685120807,-0.003561052308532653
2011-02-16,0.0008264462809919326,-0.00032506363273943073,0.006257483000881026,0.006501726512309514
2011-02-17,0.0016556291390728006,0.0024970550701874927,0.0030756106321840893,0.003194814963596748
2011-02-18,0.0,-0.0005140790335314005,0.0019247554889101348,0.0014996029277194456
2011-02-22,-0.0016528925619835322,0.004769923154639866,-0.02052851430741387,-0.02108241772248698
2011-02-23,-0.0016501650165016146,-0.0004936195107682062,-0.0061120233534026625,-0.006951754385964959
2011-02-24,-0.0008244023083263663,0.0017498612914830236,-0.0009943399112744,-0.0007618753174480908
2011-02-25,0.0008250825082507518,0.000931223371880785,0.010550493836612995,0.01169375780412607
2011-02-28,-0.0008244023083263663,0.0015749180616952962,0.005561111616207537,0.005181297631757786
2011-03-01,0.004971002485501197,0.00046748263635931764,-0.015739666370307992,-0.01589026359718404
2011-03-02,-0.004125412541254092,-0.002227090400451548,0.0016152120827050975,0.0018950006762930016
2011-03-03,0.0,-0.0045127780953887475,0.017218978325334033,0.01744290966798956
2011-03-04,0.0008257638315440907,0.00417888563049873,-0.00737807764262155,-0.007217973037194736
2011-03-07,0.0008264462809919326,0.00012168114672306274,-0.008341217878363505,-0.008769273991397042
2011-03-08,0.0024855012427504874,-0.001910161572902358,0.008922778655553243,0.008795947232571821
2011-03-09,0.0,0.003126714207350556,-0.0013541934605316719,-0.0015780034233263684
2011-03-10,0.002491694352159346,0.0031230442998366748,-0.0188783588251783,-0.0188293663803466
2011-03-11,0.0,-0.00016354022180897765,0.007080479650377169,0.007001603867101691
2011-03-14,-0.0008298755186720852,0.0022778215302599047,-0.0060493145643572,-0.005910467818712406
2011-03-15,-0.001657000828500399,7.857548686573956e-05,-0.011200333233055026,-0.010809186974456875
2011-03-16,0.0008291873963515162,0.0039042904888824115,-0.01949495658686118,-0.01852242402769222
2011-03-17,0.0,-0.0018662893952620108,0.013390299789955984,0.012580364203119476
2011-03-18,0.0,-0.0004161766036370196,0.004310243304990857,0.004362994338293236
2011-03-21,0.0,-0.0018765914823262175,0.014993746091307214,0.015380216300578287
2011-03-22,-0.0008285004142503105,-0.0007435843182299617,-0.00355057841309947,-0.0037594141417783833
2011-03-23,0.0008291873963515162,-0.00021779638458008233,0.002913964615039788,0.0026944344263777342
2011-03-24,0.0016611295681061566,-0.0014885995062207114,0.009340752500886396,0.009529470254776573
2011-03-25,0.0,-0.0016968668565541245,0.0031611257883723543,0.0036495245851124736
2011-03-28,0.0,6.070539670943731e-06,-0.002747754604962682,-0.0029948039808277427
2011-03-29,-0.0016583747927030323,-0.001766516320546696,0.007060044726337367,0.007229740504693272
2011-03-30,0.0024937655860348684,0.0018365361225978205,0.006684654095676867,0.0072406305149241845
2011-03-31,-0.0016597510373443924,0.00037027594663174845,-0.0018294610994835647,-0.0012331024315153094
2011-04-01,0.0016625103906899863,-9.101776059894373e-05,0.0049629288822852224,0.0052451205183796645
2011-04-04,0.0008319467554076532,0.001140859771342484,0.00034523907806138787,0.00041029406207315766
2011-04-05,-0.0024896265560165887,-0.0023033653379885832,-0.00018006257174352225,0.00018752462103832634
2011-04-06,0.0016625103906899863,-0.0017801161632118312,0.0021836518763647117,0.001699544764795169
2011-04-07,0.0,0.000328661071313352,-0.0015199844257752781,-0.0018932584647908257
2011-04-08,0.0008319467554076532,-0.00030421582287343263,-0.004004469407803413,-0.004137722620134898
2011-04-11,0.0,0.0004138594216922531,-0.00279331712054931,-0.0031808735751773787
2011-04-12,0.0,0.003169581749049355,-0.007776754299865574,-0.008026484954077984
2011-04-13,-0.0008312551953448821,0.0016373956918300792,0.00019023558775188576,0.0007288589794878231
2011-04-14,-0.0008305647840533004,-0.0007689233861690736,8.368773822464703e-05,8.761842177307244e-05
2011-04-15,0.0,0.0037688061609679746,0.00392538721358382,0.004448983167785636
2011-04-18,0.0008312551953451042,0.001913546338607297,-0.011017822502424779,-0.011385287167088753
2011-04-19,-0.0008305647840533004,0.0006928629095421801,0.005731185926413973,0.005755445271574455
2011-04-20,0.0,-0.0014028285358204107,0.013514954823178105,0.01393551039989016
2011-04-21,0.0008312551953451042,-8.440853732050169e-05,0.005276767190835807,0.005584379418770435
